date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening,school_holiday,bank_holiday,yr,month,day,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_category_UniOS,air_humidity_DWD,air_temperature_daily_max_DWD,air_temperature_daily_mean_DWD,air_temperature_daily_min_DWD,precipitation_DWD,snow_height_DWD,sunshine_hours_DWD,wind_speed_max_DWD
2011-03-04,667,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-05,1392,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-06,1689,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-07,1023,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-08,637,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-09,564,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0,NA,NA
2011-03-10,531,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,NA,NA
2011-03-11,789,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-12,1088,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-13,1494,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0,NA,NA
2011-03-14,737,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA
2011-03-15,602,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-16,558,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-17,602,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0,NA,NA
2011-03-18,854,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-19,1059,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-20,1179,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-21,760,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-22,750,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-23,882,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-24,696,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-25,944,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-26,840,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-27,883,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-28,783,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-29,659,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-03-30,794,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,NA,NA
2011-03-31,715,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,3.0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0,NA,NA
2011-04-01,731,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA
2011-04-02,761,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0,NA,NA
2011-04-03,1726,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,0,NA,NA
2011-04-04,855,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-05,673,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-06,706,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-07,693,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-08,851,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-09,989,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-10,1088,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-11,624,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0,NA,NA
2011-04-12,623,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0,NA,NA
2011-04-13,753,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-14,637,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-15,775,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2011.0,4.0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-16,853,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,2011.0,4.0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-17,1048,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,2011.0,4.0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-18,1196,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,2011.0,4.0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-19,1175,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,2011.0,4.0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-20,1546,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,2011.0,4.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-21,1251,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,2011.0,4.0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-22,1080,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,3,2011.0,4.0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-23,1109,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,2011.0,4.0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-24,720,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,2011.0,4.0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-25,1085,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,3,2011.0,4.0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-26,1381,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,2011.0,4.0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-27,1948,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,2011.0,4.0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,0,NA,NA
2011-04-28,2108,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,2011.0,4.0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0,NA,NA
2011-04-29,1314,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,2011.0,4.0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-04-30,1034,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,2011.0,4.0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-01,1053,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,3,2011.0,5.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-02,660,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-03,630,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA
2011-05-04,618,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0,NA,NA
2011-05-05,599,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-06,706,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-07,1116,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-08,1326,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-09,945,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-10,824,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-11,823,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-12,671,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,NA,NA
2011-05-13,745,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-14,1086,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA
2011-05-15,1486,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0,NA,NA
2011-05-16,719,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,0,NA,NA
2011-05-17,726,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0,NA,NA
2011-05-18,665,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-19,589,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-20,696,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-21,1007,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-22,1608,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0,NA,NA
2011-05-23,670,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-24,608,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-25,700,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-26,673,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0,NA,NA
2011-05-27,853,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,0,NA,NA
2011-05-28,970,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0,NA,NA
2011-05-29,1587,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-30,1039,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-05-31,638,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,5.0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,0,NA,NA
2011-06-01,616,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-06-02,1431,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,3,2011.0,6.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-06-03,1387,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,6.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-06-04,2006,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,NA,NA
2011-06-05,2048,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,0,NA,NA
2011-06-06,733,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0,NA,NA
2011-06-07,735,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,0,NA,NA
2011-06-08,696,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0,NA,NA
2011-06-09,611,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-06-10,691,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0,NA,NA
2011-06-11,984,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,NA,NA
2011-06-12,1433,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-06-13,1979,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,3,2011.0,6.0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-06-14,987,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,6.0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-06-15,704,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-06-16,734,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,0,NA,NA
2011-06-17,817,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,NA,NA
2011-06-18,1318,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,0,NA,NA
2011-06-19,2099,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,0,NA,NA
2011-06-20,818,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA
2011-06-21,862,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,NA,NA
2011-06-22,852,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0,NA,NA
2011-06-23,1239,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,2,2011.0,6.0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA
2011-06-24,1446,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,0,NA,NA
2011-06-25,1149,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0,NA,NA
2011-06-26,1556,0,0,0,0,1,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-06-27,1394,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-06-28,2563,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0,NA,NA
2011-06-29,874,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0,NA,NA
2011-06-30,803,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,6.0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA
2011-07-01,807,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,7.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,NA,NA
2011-07-02,1059,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,7.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA
2011-07-03,1681,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,7.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0,NA,NA
2011-07-04,742,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,7.0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-07-05,955,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,7.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-07-06,791,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,2011.0,7.0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-07-07,1233,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-07-08,979,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0,NA,NA
2011-07-09,1135,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-07-10,1811,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-07-11,1105,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
2011-07-12,1305,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,NA,NA
2011-07-13,1141,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0,NA,NA
2011-07-14,1082,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,0,NA,NA
2011-07-15,1267,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0,NA,NA
2011-07-16,1290,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,0,NA,NA
2011-07-17,2311,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0,NA,NA
2011-07-18,1238,1,0,0,0,0,4.6,10.0,2.8,8.3,0,0,1,0,2011.0,7.0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0,NA,NA
