date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening,school_holiday,bank_holiday
10/31/2007,1270,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
11/1/2007,1722,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,2
11/2/2007,1835,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
11/3/2007,1358,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
11/4/2007,1667,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
11/5/2007,565,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/6/2007,608,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/7/2007,624,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/8/2007,514,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/9/2007,646,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/10/2007,1188,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/11/2007,1901,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
11/12/2007,602,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/13/2007,559,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/14/2007,618,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/15/2007,500,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/16/2007,549,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/17/2007,1224,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
11/18/2007,1564,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/19/2007,574,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/20/2007,536,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/21/2007,603,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/22/2007,502,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/23/2007,1050,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
11/24/2007,1193,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/25/2007,1583,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/26/2007,560,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/27/2007,513,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/28/2007,519,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/29/2007,432,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/30/2007,670,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/1/2007,798,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/2/2007,1079,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/3/2007,569,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/4/2007,523,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/5/2007,500,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/6/2007,442,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/7/2007,470,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/8/2007,928,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/9/2007,1207,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/10/2007,513,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/11/2007,472,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/12/2007,799,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/13/2007,280,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/14/2007,294,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/15/2007,706,1,0,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
12/16/2007,910,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/17/2007,210,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/18/2007,195,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/19/2007,255,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/20/2007,279,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
12/21/2007,536,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
12/22/2007,403,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
12/23/2007,557,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
12/24/2007,230,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
12/26/2007,721,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,3
12/27/2007,1261,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
12/28/2007,1490,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
12/29/2007,1485,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
12/30/2007,2089,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
12/31/2007,372,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
1/1/2008,486,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,3
1/2/2008,1573,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
1/3/2008,1934,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
1/4/2008,1857,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
1/5/2008,1649,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
1/6/2008,1902,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/7/2008,623,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
1/8/2008,526,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/9/2008,659,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/10/2008,648,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/11/2008,820,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/12/2008,1798,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
1/13/2008,2177,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
1/14/2008,785,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/15/2008,631,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/16/2008,663,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/17/2008,815,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/18/2008,844,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/19/2008,1874,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
1/20/2008,2582,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/21/2008,1105,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
1/22/2008,614,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/23/2008,725,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/24/2008,680,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/25/2008,813,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/26/2008,1501,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/27/2008,2222,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/28/2008,923,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/29/2008,688,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/30/2008,948,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/31/2008,1366,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
2/1/2008,1467,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
2/2/2008,1547,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/3/2008,1937,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/4/2008,1284,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
2/5/2008,785,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/6/2008,735,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/7/2008,637,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/8/2008,1426,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/9/2008,1931,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
2/10/2008,2121,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
2/11/2008,648,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/12/2008,575,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/13/2008,650,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/14/2008,616,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/15/2008,762,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/16/2008,1452,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
2/17/2008,1702,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
2/18/2008,739,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
2/19/2008,561,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/20/2008,634,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/21/2008,673,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/22/2008,790,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/23/2008,1329,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
2/24/2008,1707,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/25/2008,614,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/26/2008,566,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/27/2008,567,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/28/2008,651,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/29/2008,829,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/1/2008,1440,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
3/2/2008,2099,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
3/3/2008,752,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
3/4/2008,586,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/5/2008,567,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/6/2008,662,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/7/2008,713,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/8/2008,1218,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/9/2008,1768,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/10/2008,1052,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
3/11/2008,1193,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,1,0
3/12/2008,1340,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
3/13/2008,1518,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,1,0
3/14/2008,1130,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
3/15/2008,1191,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,1,0
3/16/2008,2432,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
3/17/2008,1722,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,3,0
3/18/2008,1977,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,3,0
3/19/2008,2155,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
3/20/2008,2054,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,3,0
3/21/2008,2275,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,3
3/22/2008,1886,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
3/23/2008,701,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
3/24/2008,1434,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,3
3/25/2008,1430,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
3/26/2008,1704,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
3/27/2008,1647,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
3/28/2008,1550,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
3/29/2008,2076,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,2,0
3/30/2008,2157,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
3/31/2008,747,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/1/2008,655,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/2/2008,853,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/3/2008,726,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/4/2008,848,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/5/2008,2266,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/6/2008,2584,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/7/2008,731,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
4/8/2008,645,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/9/2008,680,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/10/2008,644,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/11/2008,850,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/12/2008,1252,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/13/2008,1934,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/14/2008,757,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/15/2008,640,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/16/2008,609,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/17/2008,566,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/18/2008,880,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/19/2008,1274,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/20/2008,1516,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/21/2008,682,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
4/22/2008,638,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/23/2008,685,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/24/2008,606,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/25/2008,690,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/26/2008,1087,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
4/27/2008,1095,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/28/2008,726,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/29/2008,698,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/30/2008,661,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/1/2008,850,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,3
5/2/2008,1338,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
5/3/2008,1113,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/4/2008,1238,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/5/2008,675,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/6/2008,647,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/7/2008,779,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/8/2008,676,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/9/2008,723,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/10/2008,2037,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
5/11/2008,2235,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
5/12/2008,2165,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,3
5/13/2008,810,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
5/14/2008,847,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/15/2008,737,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/16/2008,775,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/17/2008,1663,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/18/2008,1637,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/19/2008,746,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/20/2008,605,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/21/2008,1062,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/22/2008,1057,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,2
5/23/2008,1049,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/24/2008,1093,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/25/2008,1611,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/26/2008,505,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/27/2008,428,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/28/2008,501,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/29/2008,395,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/30/2008,708,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
5/31/2008,1237,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/1/2008,1417,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/2/2008,1173,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/3/2008,492,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/4/2008,473,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/5/2008,592,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/6/2008,638,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/7/2008,1352,0,1,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/8/2008,2535,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/9/2008,1014,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
6/10/2008,907,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/11/2008,545,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/12/2008,543,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/13/2008,687,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/14/2008,1396,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/15/2008,1852,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/16/2008,511,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/17/2008,618,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/18/2008,640,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/19/2008,750,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/20/2008,868,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/21/2008,1197,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/22/2008,1963,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/23/2008,926,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/24/2008,951,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/25/2008,570,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
6/26/2008,738,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
6/27/2008,830,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
6/28/2008,1515,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
6/29/2008,1426,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
6/30/2008,795,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/1/2008,1423,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/2/2008,2843,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/3/2008,1205,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/4/2008,779,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/5/2008,1518,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,2,0
7/6/2008,1877,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,2,0
7/7/2008,1016,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/8/2008,975,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/9/2008,1135,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
7/10/2008,1641,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/11/2008,1436,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/12/2008,1558,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/13/2008,2195,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/14/2008,1381,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,3,0
7/15/2008,1858,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/16/2008,2113,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/17/2008,2033,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/18/2008,1945,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/19/2008,2034,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/20/2008,2717,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/21/2008,2198,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/22/2008,2147,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/23/2008,1918,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/24/2008,2060,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/25/2008,2025,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/26/2008,2069,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/27/2008,2895,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/28/2008,3027,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/29/2008,2852,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/30/2008,2380,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
7/31/2008,2955,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
8/1/2008,1889,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
8/2/2008,1760,0,0,1,0,1,4.3,7.3,2.3,4.3,0,0,3,0
8/3/2008,2177,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
8/4/2008,1770,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
8/5/2008,1852,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
8/6/2008,2166,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
8/7/2008,2694,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
8/8/2008,1662,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,3,0
8/9/2008,1391,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/10/2008,2683,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/11/2008,1489,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,1,0
8/12/2008,1759,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/13/2008,1727,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/14/2008,1588,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/15/2008,1527,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/16/2008,1633,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/17/2008,2350,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/18/2008,1939,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/19/2008,1759,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/20/2008,2096,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
8/21/2008,818,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
8/22/2008,756,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
8/23/2008,1232,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
8/24/2008,1719,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
8/25/2008,669,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
8/26/2008,662,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
8/27/2008,679,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
8/28/2008,675,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
8/29/2008,747,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
8/30/2008,1067,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
8/31/2008,2322,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/1/2008,636,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/2/2008,615,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/3/2008,531,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/4/2008,609,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/5/2008,615,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/6/2008,863,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/7/2008,1814,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/8/2008,964,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/9/2008,588,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/10/2008,573,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/11/2008,626,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/12/2008,656,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/13/2008,1002,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
9/14/2008,1199,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
